	asin	author	author_title	isbn10	isbn13	list_date	num_wks_on_list	rank_last_wk	rank_this_wk	title
6753		John Sandford	John Sandford**PHANTOM PREY	0425227987	9780425227985	2009-05-30	4	4	11	PHANTOM PREY
6754		Dan Brown	Dan Brown**ANGELS AND DEMONS	1416524797	9781416524793	2009-05-30	16	1	1	ANGELS AND DEMONS
6755		Charlaine Harris	Charlaine Harris**FROM DEAD TO WORSE	0441017010	9780441017010	2009-05-30	8	10	16	FROM DEAD TO WORSE
6756		Eric Van Lustbader	Eric Van Lustbader**THE BOURNE SANCTION	0446539872	9780446539876	2009-05-30	5	9	18	THE BOURNE SANCTION
6757		Jodi Picoult	Jodi Picoult**MY SISTER’S KEEPER	1439157383	9781439157381	2009-05-30	2	2	5	MY SISTER’S KEEPER
6758		Patricia Cornwell	Patricia Cornwell**THE FRONT	0425228282	9780425228289	2009-05-30	1	0	13	THE FRONT
6759		Laurell K Hamilton	Laurell K Hamilton**BLOOD NOIR	0515146374	9780515146370	2009-05-30	1	0	19	BLOOD NOIR
6760		John Sandford	John Sandford**WICKED PREY	0425234606	9780425234600	2010-05-09	1	0	4	WICKED PREY
6761		James Patterson and Michael Ledwidge	James Patterson and Michael Ledwidge**RUN FOR YOUR LIFE	0446556998	9780446556996	2010-05-09	2	7	1	RUN FOR YOUR LIFE
6762		Stieg Larsson	Stieg Larsson**THE GIRL WHO PLAYED WITH FIRE	0307476154	9780307476159	2010-05-09	7	8	6	THE GIRL WHO PLAYED WITH FIRE
6763		Stieg Larsson	Stieg Larsson**THE GIRL WITH THE DRAGON TATTOO	0307473473	9780307473479	2010-05-09	8	3	2	THE GIRL WITH THE DRAGON TATTOO
6764		Debbie Macomber	Debbie Macomber**SUMMER ON BLOSSOM STREET	0778327671	9780778327677	2010-05-09	2	4	3	SUMMER ON BLOSSOM STREET
6765		Stuart Woods	Stuart Woods**HOTHOUSE ORCHID	0451229517	9780451229519	2010-05-09	2	20	12	HOTHOUSE ORCHID
6766		Rachel Gibson	Rachel Gibson**NOTHING BUT TROUBLE	0061579092	9780061579097	2010-05-09	2	6	14	NOTHING BUT TROUBLE
6767		Susan Mallery	Susan Mallery**CHASING PERFECT	0373774524	9780373774524	2010-05-09	2	11	18	CHASING PERFECT
6768		Catherine Anderson	Catherine Anderson**INDIGO BLUE	045122972X	9780451229724	2010-05-09	1	0	17	INDIGO BLUE
6769		Diane Mott Davidson	Diane Mott Davidson**FATALLY FLAKY	0061348147	9780061348143	2010-05-09	3	0	20	FATALLY FLAKY
6770		Katie MacAlister	Katie MacAlister**LOVE IN THE TIME OF DRAGONS	0451229711	9780451229717	2010-05-09	1	0	13	LOVE IN THE TIME OF DRAGONS
6771		Steve Martini	Steve Martini**GUARDIAN OF LIES	006123091X	9780061230912	2010-05-09	2	19	11	GUARDIAN OF LIES
6772		Charlaine Harris	Charlaine Harris**DEAD AND GONE	0441018513	9780441018512	2010-05-09	5	15	8	DEAD AND GONE
6773		Nicholas Sparks	Nicholas Sparks**THE LAST SONG	0446570966	9780446570961	2010-05-09	11	5	5	THE LAST SONG
6774		Mary Higgins Clark	Mary Higgins Clark**JUST TAKE MY HEART	141657087X	9781416570875	2010-05-09	6	0	19	JUST TAKE MY HEART
6775		Christine Feehan	Christine Feehan**WILD FIRE	0515147907	9780515147902	2010-05-09	2	1	9	WILD FIRE
6776		Mary Balogh	Mary Balogh**SEDUCING AN ANGEL	0440244277	9780440244271	2010-05-09	2	18	15	SEDUCING AN ANGEL
6777		Sherryl Woods	Sherryl Woods**SWEET TEA AT SUNRISE	0778328457	9780778328452	2010-05-09	2	2	10	SWEET TEA AT SUNRISE
6778		Dean Koontz	Dean Koontz**RELENTLESS	055359172X	9780553591729	2010-05-09	2	14	7	RELENTLESS
6779		Richard North Patterson	Richard North Patterson**THE SPIRE	0312946392	9780312946395	2010-05-09	1	0	16	THE SPIRE
6780		JD Robb, Patricia Gaffney, Mary Blayney and Ruth Ryan Langan	JD Robb, Patricia Gaffney, Mary Blayney and Ruth Ryan Langan**THE LOST	0515147184	9780515147186	2009-12-12	3	13	14	THE LOST
6781		James Patterson and Maxine Paetro	James Patterson and Maxine Paetro**7TH HEAVEN	0446536245	9780446536240	2009-12-12	3	5	6	7TH HEAVEN
6782		James Patterson	James Patterson**CROSS COUNTRY	044653630X	9780446536301	2009-12-12	11	11	5	CROSS COUNTRY
6783		John Grisham	John Grisham**THE ASSOCIATE	0440243823	9780440243823	2009-12-12	12	3	2	THE ASSOCIATE
6784		Clive Cussler and Dirk Cussler	Clive Cussler and Dirk Cussler**ARCTIC DRIFT	0425231453	9780425231456	2009-12-12	3	4	3	ARCTIC DRIFT
6785		Nicholas Sparks	Nicholas Sparks**DEAR JOHN	0446698326	9780446698320	2009-12-12	3	2	1	DEAR JOHN
6786		Debbie Macomber	Debbie Macomber**FAIRY TALE WEDDINGS	0778327027	9780778327028	2009-12-12	3	12	15	FAIRY TALE WEDDINGS
6787		Jude Deveraux	Jude Deveraux**LAVENDER MORNING	0743437217	9780743437219	2009-12-12	4	8	11	LAVENDER MORNING
6788		Dean Koontz	Dean Koontz**YOUR HEART BELONGS TO ME	0553591711	9780553591712	2009-12-12	6	0	19	YOUR HEART BELONGS TO ME
6789		Alice Sebold	Alice Sebold**THE LOVELY BONES	0316168815	9780316168816	2009-12-12	10	15	12	THE LOVELY BONES
6790		Steve Berry	Steve Berry**THE CHARLEMAGNE PURSUIT	0345485807	9780345485809	2009-12-12	3	6	7	THE CHARLEMAGNE PURSUIT
6791		Carla Neggers	Carla Neggers**COLD RIVER	0778326551	9780778326557	2009-12-12	1	0	18	COLD RIVER
6792		Nora Roberts	Nora Roberts**WORTH THE RISK	0373285833	9780373285839	2009-12-12	3	9	9	WORTH THE RISK
6793		Sherrilyn Kenyon	Sherrilyn Kenyon**BORN OF ICE	031294232X	9780312942328	2009-12-12	2	1	8	BORN OF ICE
6794		David Michaels	David Michaels**TOM CLANCY’S SPLINTER CELL: CONVICTION	0425231046	9780425231043	2009-12-12	6	18	17	TOM CLANCY’S SPLINTER CELL: CONVICTION
6795		Debbie Macomber	Debbie Macomber**MRS. MIRACLE	0061083461	9780061083464	2009-12-12	2	10	13	MRS. MIRACLE
6796		Stuart Woods	Stuart Woods**LOITERING WITH INTENT	0451228561	9780451228567	2009-12-12	3	7	10	LOITERING WITH INTENT
6797		David Michaels	David Michaels**TOM CLANCY'S SPLINTER CELL: ENDGAME	0425231445	9780425231449	2009-12-12	1	0	16	TOM CLANCY'S SPLINTER CELL: ENDGAME
6798		Kim Harrison	Kim Harrison**WHITE WITCH, BLACK CURSE	0061138029	9780061138027	2009-12-12	3	19	20	WHITE WITCH, BLACK CURSE
6799		Cormac McCarthy	Cormac McCarthy**THE ROAD	0307472124	9780307472120	2009-12-12	7	14	4	THE ROAD
6800		Michael Connelly	Michael Connelly**THE BRASS VERDICT	0446401196	9780446401197	2009-09-19	5	5	5	THE BRASS VERDICT
6801		Patricia Briggs	Patricia Briggs**HUNTING GROUND	044101738X	9780441017386	2009-09-19	4	9	13	HUNTING GROUND
6802		Debbie Macomber	Debbie Macomber**92 PACIFIC BOULEVARD	1426838689	9781426838682	2009-09-19	4	3	4	92 PACIFIC BOULEVARD
6803		Robert B Parker	Robert B Parker**ROUGH WEATHER	0425230171	9780425230176	2009-09-19	3	19	17	ROUGH WEATHER
6804		Danielle Steel	Danielle Steel**A GOOD WOMAN	0440243300	9780440243304	2009-09-19	4	7	8	A GOOD WOMAN
6805		Charlaine Harris	Charlaine Harris**DEAD AS A DOORNAIL	0441013333	9780441013333	2009-09-19	14	18	15	DEAD AS A DOORNAIL
6806		Lora Leigh	Lora Leigh**HEAT SEEKER	1429929650	9781429929653	2009-09-19	3	13	20	HEAT SEEKER
6807		Charlaine Harris	Charlaine Harris**DEAD TO THE WORLD	0441012183	9780441012183	2009-09-19	23	15	11	DEAD TO THE WORLD
6808		Vince Flynn	Vince Flynn**EXTREME MEASURES	1416505040	9781416505044	2009-09-19	4	4	3	EXTREME MEASURES
6809		Charlaine Harris	Charlaine Harris**LIVING DEAD IN DALLAS	0441009239	9780441009237	2009-09-19	35	16	12	LIVING DEAD IN DALLAS
6810		James Patterson and Michael Ledwidge	James Patterson and Michael Ledwidge**THE QUICKIE	044619896X	9780446198967	2009-09-19	8	12	9	THE QUICKIE
6811		Patricia Cornwell	Patricia Cornwell**SCARPETTA	0425230163	9780425230169	2009-09-19	4	1	1	SCARPETTA
6812		Charlaine Harris	Charlaine Harris**CLUB DEAD	0441010512	9780441010516	2009-09-19	29	14	10	CLUB DEAD
6813		Christina Dodd	Christina Dodd**STORM OF SHADOWS	0451228138	9780451228130	2009-09-19	3	10	16	STORM OF SHADOWS
6814		Charlaine Harris	Charlaine Harris**DEAD UNTIL DARK	0441016995	9780441016990	2009-09-19	43	8	7	DEAD UNTIL DARK
6815		Dennis Lehane	Dennis Lehane**SHUTTER ISLAND	0061703257	9780061703256	2009-09-19	4	11	14	SHUTTER ISLAND
6816		Stuart Woods	Stuart Woods**MOUNTING FEARS	0451227751	9780451227751	2009-09-19	2	20	18	MOUNTING FEARS
6817		Charlaine Harris	Charlaine Harris**FROM DEAD TO WORSE	0441017010	9780441017010	2009-09-19	24	6	6	FROM DEAD TO WORSE
6818		David Baldacci	David Baldacci**DIVINE JUSTICE	0446544884	9780446544887	2009-09-19	4	2	2	DIVINE JUSTICE
6819		Charlaine Harris	Charlaine Harris**DEFINITELY DEAD	0441014917	9780441014910	2009-09-19	14	0	19	DEFINITELY DEAD
6820		Gena Showalter	Gena Showalter**INTO THE DARK	0373774516	9780373774517	2010-05-02	1	0	9	INTO THE DARK
6821		James Patterson and Michael Ledwidge	James Patterson and Michael Ledwidge**RUN FOR YOUR LIFE	0446556998	9780446556996	2010-05-02	1	0	7	RUN FOR YOUR LIFE
6822		Stieg Larsson	Stieg Larsson**THE GIRL WHO PLAYED WITH FIRE	0307476154	9780307476159	2010-05-02	6	3	8	THE GIRL WHO PLAYED WITH FIRE
6823		Stieg Larsson	Stieg Larsson**THE GIRL WITH THE DRAGON TATTOO	0307473473	9780307473479	2010-05-02	7	1	3	THE GIRL WITH THE DRAGON TATTOO
6824		Debbie Macomber	Debbie Macomber**SUMMER ON BLOSSOM STREET	0778327671	9780778327677	2010-05-02	1	0	4	SUMMER ON BLOSSOM STREET
6825		Stuart Woods	Stuart Woods**HOTHOUSE ORCHID	0451229517	9780451229519	2010-05-02	1	0	20	HOTHOUSE ORCHID
6826		Rachel Gibson	Rachel Gibson**NOTHING BUT TROUBLE	0061579092	9780061579097	2010-05-02	1	0	6	NOTHING BUT TROUBLE
6827		Susan Mallery	Susan Mallery**CHASING PERFECT	0373774524	9780373774524	2010-05-02	1	0	11	CHASING PERFECT
6828		Iris Johansen	Iris Johansen**BLOOD GAME	0312368135	9780312368135	2010-05-02	2	10	12	BLOOD GAME
6829		Linda Howard and Linda Jones	Linda Howard and Linda Jones**BLOOD BORN	0345520769	9780345520760	2010-05-02	1	0	16	BLOOD BORN
6830		Steve Martini	Steve Martini**GUARDIAN OF LIES	006123091X	9780061230912	2010-05-02	1	0	19	GUARDIAN OF LIES
6831		Jack Campbell	Jack Campbell**THE LOST FLEET: VICTORIOUS	0441018696	9780441018697	2010-05-02	1	0	10	THE LOST FLEET: VICTORIOUS
6832		Charlaine Harris	Charlaine Harris**DEAD AND GONE	0441018513	9780441018512	2010-05-02	4	5	15	DEAD AND GONE
6833		Lora Leigh, Red Garnier, Alexis Grant and Lorie O’Clare	Lora Leigh, Red Garnier, Alexis Grant and Lorie O’Clare**MEN OF DANGER	0312576366	9780312576363	2010-05-02	1	0	17	MEN OF DANGER
6834		Nicholas Sparks	Nicholas Sparks**THE LAST SONG	0446570966	9780446570961	2010-05-02	10	2	5	THE LAST SONG
6835		Christine Feehan	Christine Feehan**WILD FIRE	0515147907	9780515147902	2010-05-02	1	0	1	WILD FIRE
6836		Mary Balogh	Mary Balogh**SEDUCING AN ANGEL	0440244277	9780440244271	2010-05-02	1	0	18	SEDUCING AN ANGEL
6837		Sherryl Woods	Sherryl Woods**SWEET TEA AT SUNRISE	0778328457	9780778328452	2010-05-02	1	0	2	SWEET TEA AT SUNRISE
6838		Dean Koontz	Dean Koontz**RELENTLESS	055359172X	9780553591729	2010-05-02	1	0	14	RELENTLESS
6839		Johanna Lindsey	Johanna Lindsey**A ROGUE OF MY OWN	1416599037	9781416599036	2010-05-02	2	11	13	A ROGUE OF MY OWN
6840		Walter Kirn	Walter Kirn**UP IN THE AIR	0307476294	9780307476296	2009-12-27	1	0	19	UP IN THE AIR
6841		James Patterson	James Patterson**CROSS COUNTRY	044653630X	9780446536301	2009-12-27	13	5	4	CROSS COUNTRY
6842		Cormac McCarthy	Cormac McCarthy**THE ROAD	0307476316	9780307476319	2009-12-27	9	6	6	THE ROAD
6843		Charlaine Harris	Charlaine Harris**DEAD UNTIL DARK	0441016995	9780441016990	2009-12-27	46	0	9	DEAD UNTIL DARK
6844		Stuart Woods	Stuart Woods**LOITERING WITH INTENT	0451228561	9780451228567	2009-12-27	5	11	12	LOITERING WITH INTENT
6845		Nicholas Sparks	Nicholas Sparks**DEAR JOHN	0446567337	9780446567336	2009-12-27	5	1	1	DEAR JOHN
6846		Stephen King	Stephen King**JUST AFTER SUNSET	1416586652	9781416586654	2009-12-27	9	0	15	JUST AFTER SUNSET
6847		Jude Deveraux	Jude Deveraux**LAVENDER MORNING	0743437217	9780743437219	2009-12-27	6	12	17	LAVENDER MORNING
6848		Dean Koontz	Dean Koontz**YOUR HEART BELONGS TO ME	0553591711	9780553591712	2009-12-27	8	17	16	YOUR HEART BELONGS TO ME
6849		Alice Sebold	Alice Sebold**THE LOVELY BONES	0316044407	9780316044400	2009-12-27	12	4	3	THE LOVELY BONES
6850		JD Robb, Patricia Gaffney, Mary Blayney and Ruth Ryan Langan	JD Robb, Patricia Gaffney, Mary Blayney and Ruth Ryan Langan**THE LOST	0515147184	9780515147186	2009-12-27	5	15	18	THE LOST
6851		Clive Cussler and Dirk Cussler	Clive Cussler and Dirk Cussler**ARCTIC DRIFT	0425231453	9780425231456	2009-12-27	5	3	5	ARCTIC DRIFT
6852		John Grisham	John Grisham**THE ASSOCIATE	0440243823	9780440243823	2009-12-27	14	2	2	THE ASSOCIATE
6853		Nora Roberts	Nora Roberts**WORTH THE RISK	0373285833	9780373285839	2009-12-27	5	7	8	WORTH THE RISK
6854		James Patterson and Maxine Paetro	James Patterson and Maxine Paetro**7TH HEAVEN	0446536245	9780446536240	2009-12-27	5	8	7	7TH HEAVEN
6855		David Michaels	David Michaels**TOM CLANCY’S SPLINTER CELL: CONVICTION	0425231046	9780425231043	2009-12-27	8	14	13	TOM CLANCY’S SPLINTER CELL: CONVICTION
6856		Charlaine Harris	Charlaine Harris**CLUB DEAD	0441010512	9780441010516	2009-12-27	32	0	20	CLUB DEAD
6857		Steve Berry	Steve Berry**THE CHARLEMAGNE PURSUIT	0345485807	9780345485809	2009-12-27	5	10	10	THE CHARLEMAGNE PURSUIT
6858		David Michaels	David Michaels**TOM CLANCY'S SPLINTER CELL: ENDGAME	0425231445	9780425231449	2009-12-27	3	16	14	TOM CLANCY'S SPLINTER CELL: ENDGAME
6859		Debbie Macomber	Debbie Macomber**MRS. MIRACLE	0061083461	9780061083464	2009-12-27	4	9	11	MRS. MIRACLE
6860		Joan Johnston	Joan Johnston**SHATTERED	0778328295	9780778328292	2010-01-03	1	0	18	SHATTERED
6861		Julie Garwood	Julie Garwood**FIRE AND ICE	0345500768	9780345500762	2010-01-03	1	0	11	FIRE AND ICE
6862		Orson Scott Card	Orson Scott Card**ENDER IN EXILE	0765344157	9780765344151	2010-01-03	1	0	20	ENDER IN EXILE
6863		Cormac McCarthy	Cormac McCarthy**THE ROAD	0307476316	9780307476319	2010-01-03	10	6	15	THE ROAD
6864		Fern Michaels	Fern Michaels**VANISHING ACT	1420106856	9781420106855	2010-01-03	1	0	10	VANISHING ACT
6865		Debbie Macomber	Debbie Macomber**THE MAN YOU’LL MARRY	0778327833	9780778327837	2010-01-03	1	0	9	THE MAN YOU’LL MARRY
6866		James Patterson	James Patterson**CROSS COUNTRY	044653630X	9780446536301	2010-01-03	14	4	13	CROSS COUNTRY
6867		W E B Griffin	W E B Griffin**BLACK OPS	0515147397	9780515147391	2010-01-03	1	0	12	BLACK OPS
6868		Ron Carr	Ron Carr**FORBIDDEN FALLS	0778327493	9780778327493	2010-01-03	1	0	8	FORBIDDEN FALLS
6869		Alice Sebold	Alice Sebold**THE LOVELY BONES	0316044407	9780316044400	2010-01-03	13	3	3	THE LOVELY BONES
6870		Clive Cussler and Dirk Cussler	Clive Cussler and Dirk Cussler**ARCTIC DRIFT	0425231453	9780425231456	2010-01-03	6	5	17	ARCTIC DRIFT
6871		Jacquelyn Frank	Jacquelyn Frank**HUNTING JULIAN	142010425X	9781420104257	2010-01-03	1	0	16	HUNTING JULIAN
6872		Lara Adrian	Lara Adrian**SHADES OF MIDNIGHT	0440245265	9780440245261	2010-01-03	1	0	5	SHADES OF MIDNIGHT
6873		John Grisham	John Grisham**THE ASSOCIATE	0440243823	9780440243823	2010-01-03	15	2	7	THE ASSOCIATE
6874		Christine Feehan	Christine Feehan**STREET GAME	0515147605	9780515147605	2010-01-03	1	0	1	STREET GAME
6875		Janet Evanovich	Janet Evanovich**PLUM SPOOKY	0312383347	9780312383343	2010-01-03	1	0	6	PLUM SPOOKY
6876		Susan Elizabeth Phillips	Susan Elizabeth Phillips**WHAT I DID FOR LOVE	0061351512	9780061351518	2010-01-03	1	0	19	WHAT I DID FOR LOVE
6877		Nicholas Sparks	Nicholas Sparks**DEAR JOHN	0446567337	9780446567336	2010-01-03	6	1	2	DEAR JOHN
6878		Greg Iles	Greg Iles**THE DEVIL’S PUNCHBOWL	141652455X	9781416524557	2010-01-03	1	0	4	THE DEVIL’S PUNCHBOWL
6879		Catherine Anderson	Catherine Anderson**EARLY DAWN	045122874X	9780451228741	2010-01-03	1	0	14	EARLY DAWN
6880		Clive Cussler and Dirk Cussler	Clive Cussler and Dirk Cussler**ARCTIC DRIFT	0425231453	9780425231456	2009-12-19	4	3	3	ARCTIC DRIFT
6881		Sherrilyn Kenyon	Sherrilyn Kenyon**BORN OF ICE	031294232X	9780312942328	2009-12-19	3	8	13	BORN OF ICE
6882		Debbie Macomber	Debbie Macomber**FAIRY TALE WEDDINGS	0778327027	9780778327028	2009-12-19	4	15	18	FAIRY TALE WEDDINGS
6883		Cormac McCarthy	Cormac McCarthy**THE ROAD	0307472124	9780307472120	2009-12-19	8	4	6	THE ROAD
6884		Rita Mae Brown & Sneaky Pie Brown	Rita Mae Brown & Sneaky Pie Brown**SANTA CLAWED	0553807064	9780553807066	2009-12-19	1	0	19	SANTA CLAWED
6885		Nicholas Sparks	Nicholas Sparks**DEAR JOHN	0446698326	9780446698320	2009-12-19	4	1	1	DEAR JOHN
6886		James Patterson	James Patterson**CROSS COUNTRY	044653630X	9780446536301	2009-12-19	12	5	5	CROSS COUNTRY
6887		Jude Deveraux	Jude Deveraux**LAVENDER MORNING	0743437217	9780743437219	2009-12-19	5	11	12	LAVENDER MORNING
6888		Dean Koontz	Dean Koontz**YOUR HEART BELONGS TO ME	0553591711	9780553591712	2009-12-19	7	19	17	YOUR HEART BELONGS TO ME
6889		Alice Sebold	Alice Sebold**THE LOVELY BONES	0316168815	9780316168816	2009-12-19	11	12	4	THE LOVELY BONES
6890		JD Robb, Patricia Gaffney, Mary Blayney and Ruth Ryan Langan	JD Robb, Patricia Gaffney, Mary Blayney and Ruth Ryan Langan**THE LOST	0515147184	9780515147186	2009-12-19	4	14	15	THE LOST
6891		Steve Berry	Steve Berry**THE CHARLEMAGNE PURSUIT	0345485807	9780345485809	2009-12-19	4	7	10	THE CHARLEMAGNE PURSUIT
6892		Debbie Macomber	Debbie Macomber**ANGELS AT CHRISTMAS	0778326837	9780778326830	2009-12-19	5	0	20	ANGELS AT CHRISTMAS
6893		John Grisham	John Grisham**THE ASSOCIATE	0440243823	9780440243823	2009-12-19	13	2	2	THE ASSOCIATE
6894		Nora Roberts	Nora Roberts**WORTH THE RISK	0373285833	9780373285839	2009-12-19	4	9	7	WORTH THE RISK
6895		James Patterson and Maxine Paetro	James Patterson and Maxine Paetro**7TH HEAVEN	0446536245	9780446536240	2009-12-19	4	6	8	7TH HEAVEN
6896		David Michaels	David Michaels**TOM CLANCY’S SPLINTER CELL: CONVICTION	0425231046	9780425231043	2009-12-19	7	17	14	TOM CLANCY’S SPLINTER CELL: CONVICTION
6897		Stuart Woods	Stuart Woods**LOITERING WITH INTENT	0451228561	9780451228567	2009-12-19	4	10	11	LOITERING WITH INTENT
6898		David Michaels	David Michaels**TOM CLANCY'S SPLINTER CELL: ENDGAME	0425231445	9780425231449	2009-12-19	2	16	16	TOM CLANCY'S SPLINTER CELL: ENDGAME
6899		Debbie Macomber	Debbie Macomber**MRS. MIRACLE	0061083461	9780061083464	2009-12-19	3	13	9	MRS. MIRACLE
6900		John Grisham	John Grisham**FORD COUNTY	0440246210	9780440246213	2010-08-22	1	0	3	FORD COUNTY
6901		Janet Evanovich	Janet Evanovich**FINGER LICKIN’ FIFTEEN	0312383290	9780312383299	2010-08-22	7	19	20	FINGER LICKIN’ FIFTEEN
6902		Stieg Larsson	Stieg Larsson**THE GIRL WHO PLAYED WITH FIRE	0307476154	9780307476159	2010-08-22	22	2	2	THE GIRL WHO PLAYED WITH FIRE
6903		Stieg Larsson	Stieg Larsson**THE GIRL WITH THE DRAGON TATTOO	0307473473	9780307473479	2010-08-22	23	1	1	THE GIRL WITH THE DRAGON TATTOO
6904		Ben Sherwood	Ben Sherwood**CHARLIE ST. CLOUD	0553584022	9780553584028	2010-08-22	8	4	4	CHARLIE ST. CLOUD
6905		Jude Deveraux	Jude Deveraux**DAYS OF GOLD	1439107963	9781439107966	2010-08-22	4	16	18	DAYS OF GOLD
6906		Beverly Barton	Beverly Barton**DON'T CRY	1420110349	9781420110340	2010-08-22	1	0	11	DON'T CRY
6907		Ken Follett	Ken Follett**WORLD WITHOUT END	0451228375	9780451228376	2010-08-22	4	9	9	WORLD WITHOUT END
6908		Nicholas Sparks	Nicholas Sparks**THE LUCKY ONE	0446618322	9780446618328	2010-08-22	8	8	19	THE LUCKY ONE
6909		Charlaine Harris	Charlaine Harris**DEAD UNTIL DARK	0441016995	9780441016990	2010-08-22	49	0	14	DEAD UNTIL DARK
6910		Charlaine Harris	Charlaine Harris**DEAD AND GONE	0441018513	9780441018512	2010-08-22	18	14	12	DEAD AND GONE
6911		Michael Connelly	Michael Connelly**NINE DRAGONS	0446561959	9780446561952	2010-08-22	6	7	7	NINE DRAGONS
6912		J D Robb	J D Robb**FANTASY IN DEATH	0425235890	9780425235898	2010-08-22	4	11	17	FANTASY IN DEATH
6913		Nicholas Sparks	Nicholas Sparks**THE LAST SONG	0446570966	9780446570961	2010-08-22	23	20	15	THE LAST SONG
6914		Steve Berry	Steve Berry**THE PARIS VENDETTA	0345505484	9780345505484	2010-08-22	4	15	16	THE PARIS VENDETTA
6915		Christine Feehan	Christine Feehan**WATER BOUND	0515148245	9780515148244	2010-08-22	4	5	10	WATER BOUND
6916		Lisa Jackson	Lisa Jackson**RUNNING SCARED	142010182X	9781420101829	2010-08-22	3	10	8	RUNNING SCARED
6917		James Patterson and Maxine Paetro	James Patterson and Maxine Paetro**THE 8TH CONFESSION	0446561347	9780446561341	2010-08-22	4	6	5	THE 8TH CONFESSION
6918		Sandra Brown	Sandra Brown**SMASH CUT	1416563091	9781416563099	2010-08-22	5	3	6	SMASH CUT
6919		Ken Follett	Ken Follett**PILLARS OF THE EARTH	045123281X	9780451232816	2010-08-22	25	13	13	PILLARS OF THE EARTH
6920		Iris Johansen	Iris Johansen**DEADLOCK	0312368100	9780312368104	2009-11-21	5	13	17	DEADLOCK
6921		Stephen King	Stephen King**JUST AFTER SUNSET	1416586652	9781416586654	2009-11-21	8	18	18	JUST AFTER SUNSET
6922		Fern Michaels, Marie Bostwick, Janna McMahan and Rosalind Noonan	Fern Michaels, Marie Bostwick, Janna McMahan and Rosalind Noonan**SNOW ANGELS	1420103644	9781420103649	2009-11-21	3	6	15	SNOW ANGELS
6923		Janet Chapman	Janet Chapman**A HIGHLANDER CHRISTMAS	1416595457	9781416595458	2009-11-21	4	9	20	A HIGHLANDER CHRISTMAS
6924		James Patterson	James Patterson**CROSS COUNTRY	044653630X	9780446536301	2009-11-21	8	2	3	CROSS COUNTRY
6925		Lee Child	Lee Child**ONE SHOT	0440246075	9780440246077	2009-11-21	1	0	16	ONE SHOT
6926		Jude Deveraux	Jude Deveraux**LAVENDER MORNING	0743437217	9780743437219	2009-11-21	1	0	2	LAVENDER MORNING
6927		Dean Koontz	Dean Koontz**YOUR HEART BELONGS TO ME	0553591711	9780553591712	2009-11-21	4	4	4	YOUR HEART BELONGS TO ME
6928		Karen Traviss	Karen Traviss**STAR WARS 501ST	0345511131	9780345511133	2009-11-21	4	15	14	STAR WARS 501ST
6929		Sherrilyn Kenyon	Sherrilyn Kenyon**BORN OF FIRE	0312942311	9780312942311	2009-11-21	3	3	7	BORN OF FIRE
6930		Debbie Macomber	Debbie Macomber**ANGELS AT CHRISTMAS	0778326837	9780778326830	2009-11-21	4	7	9	ANGELS AT CHRISTMAS
6931		Mary Higgins Clark and Carol Higgins Clark	Mary Higgins Clark and Carol Higgins Clark**DASHING THROUGH THE SNOW	1439130086	9781439130087	2009-11-21	3	12	12	DASHING THROUGH THE SNOW
6932		Patricia Cornwell	Patricia Cornwell**SCARPETTA	0425230163	9780425230169	2009-11-21	13	10	10	SCARPETTA
6933		John Grisham	John Grisham**THE ASSOCIATE	0440243823	9780440243823	2009-11-21	9	1	1	THE ASSOCIATE
6934		Charlaine Harris	Charlaine Harris**FROM DEAD TO WORSE	0441017010	9780441017010	2009-11-21	31	17	13	FROM DEAD TO WORSE
6935		J A Jance	J A Jance**CRUEL INTENT	1416563792	9781416563792	2009-11-21	1	0	6	CRUEL INTENT
6936		David Michaels	David Michaels**TOM CLANCY’S SPLINTER CELL: CONVICTION	0425231046	9780425231043	2009-11-21	3	5	5	TOM CLANCY’S SPLINTER CELL: CONVICTION
6937		John Sandford	John Sandford**HEAT LIGHTNING	0425230619	9780425230619	2009-11-21	7	8	11	HEAT LIGHTNING
